Sample Number,Time (s),D0,D1,D2,D3,D4,D5,,
604,-0.396999998,1,1,0,0,0,0,,
605,-0.395999998,1,1,0,0,0,0,,
606,-0.394999998,1,1,0,0,0,0,,
607,-0.393999998,1,1,0,0,0,0,,
608,-0.392999998,1,1,0,0,0,0,,
609,-0.391999998,1,1,0,0,0,0,,
610,-0.390999998,1,1,0,0,0,0,,
611,-0.389999998,1,1,0,0,0,0,,
612,-0.388999998,1,1,0,0,0,0,,
613,-0.387999998,0,1,0,0,0,0,,
614,-0.386999998,0,1,0,0,0,0,,
615,-0.385999998,0,1,0,0,0,0,,
616,-0.384999998,0,0,0,0,0,0,,
617,-0.383999998,0,0,0,0,0,0,,
618,-0.382999998,0,0,0,0,0,0,,
619,-0.381999998,0,0,0,0,0,0,,
620,-0.380999998,0,0,0,0,0,0,,
621,-0.379999998,0,0,0,0,0,0,,
622,-0.378999998,0,0,0,0,0,0,,
623,-0.377999998,0,0,0,0,0,0,,
624,-0.376999998,0,0,0,0,0,0,,
625,-0.375999998,0,0,0,0,0,1,,
626,-0.374999998,0,0,0,0,0,1,,
627,-0.373999998,0,0,0,0,0,1,,
628,-0.372999998,0,0,1,0,0,0,,
629,-0.371999998,0,0,1,0,0,0,,
630,-0.370999998,0,0,1,0,1,0,,
631,-0.369999998,0,0,1,0,1,0,,
632,-0.368999998,0,0,0,0,1,0,,
633,-0.367999998,0,0,0,1,1,0,,
634,-0.366999998,0,0,0,1,0,0,,
635,-0.365999998,0,0,0,1,0,0,,
636,-0.364999998,0,0,0,1,0,0,,
637,-0.363999998,0,0,0,0,0,0,,
638,-0.362999998,0,0,0,0,0,0,,
639,-0.361999998,0,0,0,0,0,0,,
640,-0.360999998,0,0,0,0,0,0,,
641,-0.359999998,0,0,0,0,0,0,,
642,-0.358999998,0,0,0,0,0,0,,
643,-0.357999998,0,0,0,0,0,0,,
644,-0.356999998,0,0,0,0,0,0,,
645,-0.355999998,0,0,0,0,0,0,,
646,-0.354999998,0,0,0,0,0,0,,
647,-0.353999998,0,0,0,0,0,0,,
648,-0.352999998,0,0,0,0,0,0,,
649,-0.351999998,0,0,0,0,0,0,,
650,-0.350999998,0,0,0,0,0,0,,
651,-0.349999998,0,0,0,0,0,0,,
652,-0.348999998,0,0,0,0,0,0,,
653,-0.347999998,0,0,0,0,0,0,,
654,-0.346999998,0,0,0,0,0,0,,
655,-0.345999998,0,0,0,0,0,0,,
656,-0.344999998,0,0,0,0,0,0,,
657,-0.343999998,0,0,0,0,0,0,,
658,-0.342999998,0,0,0,0,0,0,,
659,-0.341999998,0,0,0,0,0,0,,
660,-0.340999998,0,0,0,0,0,0,,
661,-0.339999998,0,0,0,0,0,0,,
662,-0.338999998,0,0,0,0,0,0,,
663,-0.337999998,0,0,0,0,0,0,,
664,-0.336999998,0,0,0,0,0,0,,
665,-0.335999998,0,0,0,0,0,0,,
666,-0.334999998,0,0,0,0,0,0,,
667,-0.333999998,0,0,0,0,0,0,,
668,-0.332999998,0,0,0,0,0,0,,
669,-0.331999998,0,0,0,0,0,0,,
670,-0.330999998,0,0,0,0,0,0,,
671,-0.329999998,0,0,0,0,0,0,,
672,-0.328999998,0,0,0,0,0,0,,
673,-0.327999998,0,0,0,0,0,0,,
674,-0.326999998,0,0,0,0,0,0,,
675,-0.325999998,0,0,0,0,0,0,,
676,-0.324999998,0,0,0,0,0,0,,
677,-0.323999998,0,0,0,0,0,0,,
678,-0.322999998,0,0,0,0,0,0,,
679,-0.321999998,0,0,0,0,0,0,,
680,-0.320999998,0,0,0,0,0,0,,
681,-0.319999998,0,0,0,0,0,0,,
682,-0.318999998,0,0,0,0,0,0,,
683,-0.317999998,0,0,0,0,0,0,,
684,-0.316999998,0,0,0,0,0,0,,
685,-0.315999998,0,0,0,0,0,0,,
686,-0.314999998,0,0,0,0,0,0,,
687,-0.313999998,0,0,0,0,0,0,,
688,-0.312999998,0,0,0,0,0,0,,
689,-0.311999998,0,0,0,0,0,0,,
690,-0.310999998,0,0,0,0,0,0,,
691,-0.309999998,0,0,0,0,0,0,,
692,-0.308999998,0,0,0,0,0,0,,
693,-0.307999998,0,0,0,0,0,0,,
694,-0.306999998,0,0,0,0,0,0,,
695,-0.305999998,0,0,0,0,0,0,,
696,-0.304999998,0,0,0,0,0,0,,
697,-0.303999998,0,0,0,0,0,0,,
698,-0.302999998,0,0,0,0,0,0,,
699,-0.301999998,0,0,0,0,0,0,,
700,-0.300999998,0,0,0,0,0,0,,
701,-0.299999998,1,0,0,0,0,0,,
702,-0.298999998,1,0,0,0,0,0,,
703,-0.297999998,1,0,0,0,0,0,,
704,-0.296999998,1,0,0,0,0,0,,
705,-0.295999998,1,1,0,0,0,0,,
706,-0.294999998,1,1,0,0,0,0,,
707,-0.293999998,1,1,0,0,0,0,,
708,-0.292999998,1,1,0,0,0,0,,
709,-0.291999998,1,1,0,0,0,0,,
710,-0.290999998,1,1,0,0,0,0,,
711,-0.289999998,1,1,0,0,0,0,,
712,-0.288999998,1,1,0,0,0,0,,
713,-0.287999998,0,1,0,0,0,0,,
714,-0.286999998,0,1,0,0,0,0,,
715,-0.285999998,0,1,0,0,0,0,,
716,-0.284999998,0,1,0,0,0,0,,
717,-0.283999998,0,0,0,0,0,0,,
718,-0.282999998,0,0,0,0,0,0,,
719,-0.281999998,0,0,0,0,0,0,,
720,-0.280999998,0,0,0,0,0,0,,
721,-0.279999998,0,0,0,0,0,0,,
722,-0.278999998,0,0,0,0,0,0,,
723,-0.277999998,0,0,0,1,0,0,,
724,-0.276999998,0,0,0,1,0,0,,
725,-0.275999998,0,0,0,1,0,1,,
726,-0.274999998,0,0,0,1,0,1,,
727,-0.273999998,0,0,0,0,0,1,,
728,-0.272999998,0,0,1,0,0,1,,
729,-0.271999998,0,0,1,0,0,0,,
730,-0.270999998,0,0,1,0,1,0,,
731,-0.269999998,0,0,1,0,1,0,,
732,-0.268999998,0,0,1,0,1,0,,
733,-0.267999998,0,0,0,0,1,0,,
734,-0.266999998,0,0,0,0,0,0,,
735,-0.265999998,0,0,0,0,0,0,,
736,-0.264999998,0,0,0,0,0,0,,
737,-0.263999998,0,0,0,0,0,0,,
738,-0.262999998,0,0,0,0,0,0,,
739,-0.261999998,0,0,0,0,0,0,,
740,-0.260999998,0,0,0,0,0,0,,
741,-0.259999998,0,0,0,0,0,0,,
742,-0.258999998,0,0,0,0,0,0,,
743,-0.257999998,0,0,0,0,0,0,,
744,-0.256999998,0,0,0,0,0,0,,
745,-0.255999998,0,0,0,0,0,0,,
746,-0.254999998,0,0,0,0,0,0,,
747,-0.253999998,0,0,0,0,0,0,,
748,-0.252999998,0,0,0,0,0,0,,
749,-0.251999998,0,0,0,0,0,0,,
750,-0.250999998,0,0,0,0,0,0,,
751,-0.249999998,0,0,0,0,0,0,,
752,-0.248999998,0,0,0,0,0,0,,
753,-0.247999998,0,0,0,0,0,0,,
754,-0.246999998,0,0,0,0,0,0,,
755,-0.245999998,0,0,0,0,0,0,,
756,-0.244999998,0,0,0,0,0,0,,
757,-0.243999998,0,0,0,0,0,0,,
758,-0.242999998,0,0,0,0,0,0,,
759,-0.241999998,0,0,0,0,0,0,,
760,-0.240999998,0,0,0,0,0,0,,
761,-0.239999998,0,0,0,0,0,0,,
762,-0.238999998,0,0,0,0,0,0,,
763,-0.237999998,0,0,0,0,0,0,,
764,-0.236999998,0,0,0,0,0,0,,
765,-0.235999998,0,0,0,0,0,0,,
766,-0.234999998,0,0,0,0,0,0,,
767,-0.233999998,0,0,0,0,0,0,,
768,-0.232999998,0,0,0,0,0,0,,
769,-0.231999998,0,0,0,0,0,0,,
770,-0.230999998,0,0,0,0,0,0,,
771,-0.229999998,0,0,0,0,0,0,,
772,-0.228999998,0,0,0,0,0,0,,
773,-0.227999998,0,0,0,0,0,0,,
774,-0.226999998,0,0,0,0,0,0,,
775,-0.225999998,0,0,0,0,0,0,,
776,-0.224999998,0,0,0,0,0,0,,
777,-0.223999998,0,0,0,0,0,0,,
778,-0.222999998,0,0,0,0,0,0,,
779,-0.221999998,0,0,0,0,0,0,,
780,-0.220999998,0,0,0,0,0,0,,
781,-0.219999998,0,0,0,0,0,0,,
782,-0.218999998,0,0,0,0,0,0,,
783,-0.217999998,0,0,0,0,0,0,,
784,-0.216999998,0,0,0,0,0,0,,
785,-0.215999998,0,0,0,0,0,0,,
786,-0.214999998,0,0,0,0,0,0,,
787,-0.213999998,0,0,0,0,0,0,,
788,-0.212999998,0,0,0,0,0,0,,
789,-0.211999998,0,0,0,0,0,0,,
790,-0.210999998,0,0,0,0,0,0,,
791,-0.209999998,0,0,0,0,0,0,,
792,-0.208999998,0,0,0,0,0,0,,
793,-0.207999998,0,0,0,0,0,0,,
794,-0.206999998,0,0,0,0,0,0,,
795,-0.205999998,0,0,0,0,0,0,,
796,-0.204999998,0,0,0,0,0,0,,
797,-0.203999998,0,0,0,0,0,0,,
798,-0.202999998,0,0,0,0,0,0,,
799,-0.201999998,0,0,0,0,0,0,,
800,-0.200999998,0,0,0,0,0,0,,
801,-0.199999998,1,0,0,0,0,0,,
802,-0.198999998,1,0,0,0,0,0,,
803,-0.197999998,1,0,0,0,0,0,,
804,-0.196999998,1,1,0,0,0,0,,
805,-0.195999998,1,1,0,0,0,0,,
806,-0.194999998,1,1,0,0,0,0,,
807,-0.193999998,1,1,0,0,0,0,,
808,-0.192999998,1,1,0,0,0,0,,
809,-0.191999998,1,1,0,0,0,0,,
810,-0.190999998,1,1,0,0,0,0,,
811,-0.189999998,1,1,0,0,0,0,,
812,-0.188999998,1,1,0,0,0,0,,
813,-0.187999998,0,1,0,0,0,0,,
814,-0.186999998,0,1,0,0,0,0,,
815,-0.185999998,0,0,0,0,0,0,,
816,-0.184999998,0,0,0,0,0,0,,
817,-0.183999998,0,0,0,0,0,0,,
818,-0.182999998,0,0,0,0,0,0,,
819,-0.181999998,0,0,0,0,0,0,,
820,-0.180999998,0,0,0,0,0,0,,
821,-0.179999998,0,0,0,0,0,0,,
822,-0.178999998,0,0,0,0,0,0,,
823,-0.177999998,0,0,0,0,0,0,,
824,-0.176999998,0,0,0,0,0,0,,
825,-0.175999998,0,0,0,0,0,1,,
826,-0.174999998,0,0,0,0,0,1,,
827,-0.173999998,0,0,0,0,0,1,,
828,-0.172999998,0,0,1,0,0,1,,
829,-0.171999998,0,0,1,0,0,0,,
830,-0.170999998,0,0,1,0,1,0,,
831,-0.169999998,0,0,1,0,1,0,,
832,-0.168999998,0,0,1,0,1,0,,
833,-0.167999998,0,0,1,1,1,0,,
834,-0.166999998,0,0,0,1,1,0,,
835,-0.165999998,0,0,0,1,1,0,,
836,-0.164999998,0,0,0,1,0,0,,
837,-0.163999998,0,0,0,0,0,0,,
838,-0.162999998,0,0,0,0,0,0,,
839,-0.161999998,0,0,0,0,0,0,,
840,-0.160999998,0,0,0,0,0,0,,
841,-0.159999998,0,0,0,0,0,0,,
842,-0.158999998,0,0,0,0,0,0,,
843,-0.157999998,0,0,0,0,0,0,,
844,-0.156999998,0,0,0,0,0,0,,
845,-0.155999998,0,0,0,0,0,0,,
846,-0.154999998,0,0,0,0,0,0,,
847,-0.153999998,0,0,0,0,0,0,,
848,-0.152999998,0,0,0,0,0,0,,
849,-0.151999998,0,0,0,0,0,0,,
850,-0.150999998,0,0,0,0,0,0,,
851,-0.149999998,0,0,0,0,0,0,,
852,-0.148999998,0,0,0,0,0,0,,
853,-0.147999998,0,0,0,0,0,0,,
854,-0.146999998,0,0,0,0,0,0,,
855,-0.145999998,0,0,0,0,0,0,,
856,-0.144999998,0,0,0,0,0,0,,
857,-0.143999998,0,0,0,0,0,0,,
858,-0.142999998,0,0,0,0,0,0,,
859,-0.141999998,0,0,0,0,0,0,,
860,-0.140999998,0,0,0,0,0,0,,
861,-0.139999998,0,0,0,0,0,0,,
862,-0.138999998,0,0,0,0,0,0,,
863,-0.137999998,0,0,0,0,0,0,,
864,-0.136999998,0,0,0,0,0,0,,
865,-0.135999998,0,0,0,0,0,0,,
866,-0.134999998,0,0,0,0,0,0,,
867,-0.133999998,0,0,0,0,0,0,,
868,-0.132999998,0,0,0,0,0,0,,
869,-0.131999998,0,0,0,0,0,0,,
870,-0.130999998,0,0,0,0,0,0,,
871,-0.129999998,0,0,0,0,0,0,,
872,-0.128999998,0,0,0,0,0,0,,
873,-0.127999998,0,0,0,0,0,0,,
874,-0.126999998,0,0,0,0,0,0,,
875,-0.125999998,0,0,0,0,0,0,,
876,-0.124999998,0,0,0,0,0,0,,
877,-0.123999998,0,0,0,0,0,0,,
878,-0.122999998,0,0,0,0,0,0,,
879,-0.121999998,0,0,0,0,0,0,,
880,-0.120999998,0,0,0,0,0,0,,
881,-0.119999998,0,0,0,0,0,0,,
882,-0.118999998,0,0,0,0,0,0,,
883,-0.117999998,0,0,0,0,0,0,,
884,-0.116999998,0,0,0,0,0,0,,
885,-0.115999998,0,0,0,0,0,0,,
886,-0.114999998,0,0,0,0,0,0,,
887,-0.113999998,0,0,0,0,0,0,,
888,-0.112999998,0,0,0,0,0,0,,
889,-0.111999998,0,0,0,0,0,0,,
890,-0.110999998,0,0,0,0,0,0,,
891,-0.109999998,0,0,0,0,0,0,,
892,-0.108999998,0,0,0,0,0,0,,
893,-0.107999998,0,0,0,0,0,0,,
894,-0.106999998,0,0,0,0,0,0,,
895,-0.105999998,0,0,0,0,0,0,,
896,-0.104999998,0,0,0,0,0,0,,
897,-0.103999998,0,0,0,0,0,0,,
898,-0.102999998,0,0,0,0,0,0,,
899,-0.101999998,0,0,0,0,0,0,,
900,-0.100999998,0,0,0,0,0,0,,
901,-0.0999999979999999,1,0,0,0,0,0,,
902,-0.0989999979999999,1,0,0,0,0,0,,
903,-0.0979999979999999,1,0,0,0,0,0,,
904,-0.0969999979999999,1,0,0,0,0,0,,
905,-0.0959999979999999,1,1,0,0,0,0,,
906,-0.0949999979999999,1,1,0,0,0,0,,
907,-0.0939999979999999,1,1,0,0,0,0,,
908,-0.0929999979999999,1,1,0,0,0,0,,
909,-0.0919999979999999,1,1,0,0,0,0,,
910,-0.0909999979999999,1,1,0,0,0,0,,
911,-0.0899999979999999,1,1,0,0,0,0,,
912,-0.0889999979999999,1,1,0,0,0,0,,
913,-0.0879999979999999,0,1,0,0,0,0,,
914,-0.0869999979999999,0,1,0,0,0,0,,
915,-0.0859999979999999,0,1,0,0,0,0,,
916,-0.0849999979999999,0,1,0,0,0,0,,
917,-0.0839999979999999,0,0,0,0,0,0,,
918,-0.0829999979999999,0,0,0,0,0,0,,
919,-0.0819999979999999,0,0,0,0,0,0,,
920,-0.0809999979999999,0,0,0,0,0,0,,
921,-0.0799999979999999,0,0,0,0,0,0,,
922,-0.0789999979999999,0,0,0,0,0,0,,
923,-0.0779999979999999,0,0,0,1,0,0,,
924,-0.0769999979999999,0,0,0,1,0,0,,
925,-0.0759999979999999,0,0,0,1,0,1,,
926,-0.0749999979999999,0,0,0,0,0,1,,
927,-0.0739999979999999,0,0,0,0,0,1,,
928,-0.0729999979999999,0,0,1,0,0,1,,
929,-0.0719999979999999,0,0,1,0,0,1,,
930,-0.0709999979999999,0,0,1,0,1,1,,
931,-0.0699999979999999,0,0,1,0,1,1,,
932,-0.0689999979999999,0,0,0,0,1,0,,
933,-0.0679999979999999,0,0,0,0,0,0,,
934,-0.0669999979999999,0,0,0,0,0,0,,
935,-0.0659999979999999,0,0,0,0,0,0,,
936,-0.0649999979999999,0,0,0,0,0,0,,
937,-0.0639999979999999,0,0,0,0,0,0,,
938,-0.0629999979999999,0,0,0,0,0,0,,
939,-0.0619999979999999,0,0,0,0,0,0,,
940,-0.0609999979999999,0,0,0,0,0,0,,
941,-0.0599999979999999,0,0,0,0,0,0,,
942,-0.0589999979999999,0,0,0,0,0,0,,
943,-0.0579999979999999,0,0,0,0,0,0,,
944,-0.0569999979999999,0,0,0,0,0,0,,
945,-0.0559999979999999,0,0,0,0,0,0,,
946,-0.0549999979999999,0,0,0,0,0,0,,
947,-0.0539999979999999,0,0,0,0,0,0,,
948,-0.0529999979999999,0,0,0,0,0,0,,
949,-0.0519999979999999,0,0,0,0,0,0,,
950,-0.0509999979999999,0,0,0,0,0,0,,
951,-0.0499999979999999,0,0,0,0,0,0,,
952,-0.0489999979999999,0,0,0,0,0,0,,
953,-0.0479999979999999,0,0,0,0,0,0,,
954,-0.0469999979999999,0,0,0,0,0,0,,
955,-0.0459999979999999,0,0,0,0,0,0,,
956,-0.0449999979999999,0,0,0,0,0,0,,
957,-0.0439999979999999,0,0,0,0,0,0,,
958,-0.0429999979999999,0,0,0,0,0,0,,
959,-0.0419999979999999,0,0,0,0,0,0,,
960,-0.0409999979999999,0,0,0,0,0,0,,
961,-0.039999998,0,0,0,0,0,0,,
962,-0.038999998,0,0,0,0,0,0,,
963,-0.037999998,0,0,0,0,0,0,,
964,-0.036999998,0,0,0,0,0,0,,
965,-0.035999998,0,0,0,0,0,0,,
966,-0.034999998,0,0,0,0,0,0,,
967,-0.033999998,0,0,0,0,0,0,,
968,-0.032999998,0,0,0,0,0,0,,
969,-0.031999998,0,0,0,0,0,0,,
970,-0.030999998,0,0,0,0,0,0,,
971,-0.029999998,0,0,0,0,0,0,,
972,-0.028999998,0,0,0,0,0,0,,
973,-0.027999998,0,0,0,0,0,0,,
974,-0.026999998,0,0,0,0,0,0,,
975,-0.025999998,0,0,0,0,0,0,,
976,-0.024999998,0,0,0,0,0,0,,
977,-0.023999998,0,0,0,0,0,0,,
978,-0.022999998,0,0,0,0,0,0,,
979,-0.021999998,0,0,0,0,0,0,,
980,-0.020999998,0,0,0,0,0,0,,
981,-0.019999998,0,0,0,0,0,0,,
982,-0.018999998,0,0,0,0,0,0,,
983,-0.017999998,0,0,0,0,0,0,,
984,-0.016999998,0,0,0,0,0,0,,
985,-0.015999998,0,0,0,0,0,0,,
986,-0.014999998,0,0,0,0,0,0,,
987,-0.013999998,0,0,0,0,0,0,,
988,-0.012999998,0,0,0,0,0,0,,
989,-0.011999998,0,0,0,0,0,0,,
990,-0.010999998,0,0,0,0,0,0,,
991,-0.00999999799999995,0,0,0,0,0,0,,
992,-0.00899999799999995,0,0,0,0,0,0,,
993,-0.00799999799999995,0,0,0,0,0,0,,
994,-0.00699999799999995,0,0,0,0,0,0,,
995,-0.00599999799999995,0,0,0,0,0,0,,
996,-0.00499999799999995,0,0,0,0,0,0,,
997,-0.00399999799999995,0,0,0,0,0,0,,
998,-0.00299999799999995,0,0,0,0,0,0,,
999,-0.00199999799999995,0,0,0,0,0,0,,
1000,-0.000999997999999946,0,0,0,0,0,0,,
1001,2.00000005445844E-09,1,0,0,0,0,0,,
1002,0.00100000200000017,1,0,0,0,0,0,,
1003,0.00200000200000006,1,0,0,0,0,0,,
1004,0.00300000200000017,1,0,0,0,0,0,,
1005,0.00400000200000006,1,1,0,0,0,0,,
1006,0.00500000200000017,1,1,0,0,0,0,,
1007,0.00600000200000006,1,1,0,0,0,0,,
1008,0.00700000200000017,1,1,0,0,0,0,,
1009,0.00800000200000006,1,1,0,0,0,0,,
1010,0.00900000200000017,1,1,0,0,0,0,,
1011,0.0100000020000001,1,1,0,0,0,0,,
1012,0.0110000020000002,1,1,0,0,0,0,,
1013,0.0120000020000001,0,1,0,0,0,0,,
1014,0.0130000020000002,0,1,0,0,0,0,,
1015,0.0140000020000001,0,0,0,0,0,0,,
1016,0.0150000020000002,0,0,0,0,0,0,,
1017,0.0160000020000001,0,0,0,0,0,0,,
1018,0.0170000020000002,0,0,0,0,0,0,,
1019,0.0180000020000001,0,0,0,0,0,0,,
1020,0.0190000020000002,0,0,0,0,0,0,,
1021,0.0200000020000001,0,0,0,0,0,0,,
1022,0.0210000020000002,0,0,0,0,0,0,,
1023,0.0220000020000001,0,0,0,1,0,0,,
1024,0.0230000020000002,0,0,0,1,0,0,,
1025,0.0240000020000001,0,0,0,1,0,1,,
1026,0.025000002,0,0,0,0,0,1,,
1027,0.0260000020000001,0,0,0,0,0,1,,
1028,0.027000002,0,0,1,0,0,1,,
1029,0.0280000020000001,0,0,1,0,0,1,,
1030,0.029000002,0,0,1,0,1,1,,
1031,0.0300000020000001,0,0,1,0,1,0,,
1032,0.031000002,0,0,0,0,1,0,,
1033,0.0320000020000001,0,0,0,0,0,0,,
1034,0.033000002,0,0,0,0,0,0,,
1035,0.0340000020000001,0,0,0,0,0,0,,
1036,0.035000002,0,0,0,0,0,0,,
1037,0.0360000020000001,0,0,0,0,0,0,,
1038,0.037000002,0,0,0,0,0,0,,
1039,0.0380000020000001,0,0,0,0,0,0,,
1040,0.039000002,0,0,0,0,0,0,,
1041,0.0400000020000001,0,0,0,0,0,0,,
1042,0.041000002,0,0,0,0,0,0,,
1043,0.0420000020000001,0,0,0,0,0,0,,
1044,0.043000002,0,0,0,0,0,0,,
1045,0.0440000020000001,0,0,0,0,0,0,,
1046,0.045000002,0,0,0,0,0,0,,
1047,0.0460000020000001,0,0,0,0,0,0,,
1048,0.047000002,0,0,0,0,0,0,,
1049,0.0480000020000001,0,0,0,0,0,0,,
1050,0.049000002,0,0,0,0,0,0,,
1051,0.0500000020000001,0,0,0,0,0,0,,
1052,0.051000002,0,0,0,0,0,0,,
1053,0.0520000020000001,0,0,0,0,0,0,,
1054,0.053000002,0,0,0,0,0,0,,
1055,0.0540000020000001,0,0,0,0,0,0,,
1056,0.055000002,0,0,0,0,0,0,,
1057,0.0560000020000001,0,0,0,0,0,0,,
1058,0.057000002,0,0,0,0,0,0,,
1059,0.0580000020000001,0,0,0,0,0,0,,
1060,0.059000002,0,0,0,0,0,0,,
1061,0.0600000020000001,0,0,0,0,0,0,,
1062,0.061000002,0,0,0,0,0,0,,
1063,0.0620000020000001,0,0,0,0,0,0,,
1064,0.063000002,0,0,0,0,0,0,,
1065,0.0640000020000001,0,0,0,0,0,0,,
1066,0.065000002,0,0,0,0,0,0,,
1067,0.0660000020000001,0,0,0,0,0,0,,
1068,0.067000002,0,0,0,0,0,0,,
1069,0.0680000020000001,0,0,0,0,0,0,,
1070,0.069000002,0,0,0,0,0,0,,
1071,0.0700000020000001,0,0,0,0,0,0,,
1072,0.071000002,0,0,0,0,0,0,,
1073,0.0720000020000001,0,0,0,0,0,0,,
1074,0.073000002,0,0,0,0,0,0,,
1075,0.0740000020000001,0,0,0,0,0,0,,
1076,0.075000002,0,0,0,0,0,0,,
1077,0.0760000020000001,0,0,0,0,0,0,,
1078,0.077000002,0,0,0,0,0,0,,
1079,0.0780000020000001,0,0,0,0,0,0,,
1080,0.079000002,0,0,0,0,0,0,,
1081,0.0800000020000001,0,0,0,0,0,0,,
1082,0.081000002,0,0,0,0,0,0,,
1083,0.0820000020000001,0,0,0,0,0,0,,
1084,0.083000002,0,0,0,0,0,0,,
1085,0.0840000020000001,0,0,0,0,0,0,,
1086,0.085000002,0,0,0,0,0,0,,
1087,0.0860000020000001,0,0,0,0,0,0,,
1088,0.087000002,0,0,0,0,0,0,,
1089,0.0880000020000001,0,0,0,0,0,0,,
1090,0.089000002,0,0,0,0,0,0,,
1091,0.0900000020000001,0,0,0,0,0,0,,
1092,0.091000002,0,0,0,0,0,0,,
1093,0.0920000020000001,0,0,0,0,0,0,,
1094,0.093000002,0,0,0,0,0,0,,
1095,0.0940000020000001,0,0,0,0,0,0,,
1096,0.095000002,0,0,0,0,0,0,,
1097,0.0960000020000001,0,0,0,0,0,0,,
1098,0.097000002,0,0,0,0,0,0,,
1099,0.0980000020000001,0,0,0,0,0,0,,
1100,0.099000002,0,0,0,0,0,0,,
1101,0.100000002,0,0,0,0,0,0,,
1102,0.101000002,1,0,0,0,0,0,,
1103,0.102000002,1,0,0,0,0,0,,
1104,0.103000002,1,0,0,0,0,0,,
1105,0.104000002,1,1,0,0,0,0,,
1106,0.105000002,1,1,0,0,0,0,,
1107,0.106000002,1,1,0,0,0,0,,
1108,0.107000002,1,1,0,0,0,0,,
1109,0.108000002,1,1,0,0,0,0,,
1110,0.109000002,1,1,0,0,0,0,,
1111,0.110000002,1,1,0,0,0,0,,
1112,0.111000002,1,1,0,0,0,0,,
1113,0.112000002,0,1,0,0,0,0,,
1114,0.113000002,0,1,0,0,0,0,,
1115,0.114000002,0,0,0,0,0,0,,
1116,0.115000002,0,0,0,0,0,0,,
1117,0.116000002,0,0,0,0,0,0,,
1118,0.117000002,0,0,0,0,0,0,,
1119,0.118000002,0,0,0,0,0,0,,
1120,0.119000002,0,0,0,0,0,0,,
1121,0.120000002,0,0,0,0,0,0,,
1122,0.121000002,0,0,0,0,0,0,,
1123,0.122000002,0,0,0,1,0,0,,
1124,0.123000002,0,0,0,1,0,0,,
1125,0.124000002,0,0,0,1,0,1,,
1126,0.125000002,0,0,0,0,0,1,,
1127,0.126000002,0,0,0,0,0,1,,
1128,0.127000002,0,0,1,0,0,0,,
1129,0.128000002,0,0,1,0,0,0,,
1130,0.129000002,0,0,1,0,1,0,,
1131,0.130000002,0,0,1,0,1,0,,
1132,0.131000002,0,0,0,0,1,0,,
1133,0.132000002,0,0,0,0,0,0,,
1134,0.133000002,0,0,0,0,0,0,,
1135,0.134000002,0,0,0,0,0,0,,
1136,0.135000002,0,0,0,0,0,0,,
1137,0.136000002,0,0,0,0,0,0,,
1138,0.137000002,0,0,0,0,0,0,,
1139,0.138000002,0,0,0,0,0,0,,
1140,0.139000002,0,0,0,0,0,0,,
1141,0.140000002,0,0,0,0,0,0,,
1142,0.141000002,0,0,0,0,0,0,,
1143,0.142000002,0,0,0,0,0,0,,
1144,0.143000002,0,0,0,0,0,0,,
1145,0.144000002,0,0,0,0,0,0,,
1146,0.145000002,0,0,0,0,0,0,,
1147,0.146000002,0,0,0,0,0,0,,
1148,0.147000002,0,0,0,0,0,0,,
1149,0.148000002,0,0,0,0,0,0,,
1150,0.149000002,0,0,0,0,0,0,,
1151,0.150000002,0,0,0,0,0,0,,
1152,0.151000002,0,0,0,0,0,0,,
1153,0.152000002,0,0,0,0,0,0,,
1154,0.153000002,0,0,0,0,0,0,,
1155,0.154000002,0,0,0,0,0,0,,
1156,0.155000002,0,0,0,0,0,0,,
1157,0.156000002,0,0,0,0,0,0,,
1158,0.157000002,0,0,0,0,0,0,,
1159,0.158000002,0,0,0,0,0,0,,
1160,0.159000002,0,0,0,0,0,0,,
1161,0.160000002,0,0,0,0,0,0,,
1162,0.161000002,0,0,0,0,0,0,,
1163,0.162000002,0,0,0,0,0,0,,
1164,0.163000002,0,0,0,0,0,0,,
1165,0.164000002,0,0,0,0,0,0,,
1166,0.165000002,0,0,0,0,0,0,,
1167,0.166000002,0,0,0,0,0,0,,
1168,0.167000002,0,0,0,0,0,0,,
1169,0.168000002,0,0,0,0,0,0,,
1170,0.169000002,0,0,0,0,0,0,,
1171,0.170000002,0,0,0,0,0,0,,
1172,0.171000002,0,0,0,0,0,0,,
1173,0.172000002,0,0,0,0,0,0,,
1174,0.173000002,0,0,0,0,0,0,,
1175,0.174000002,0,0,0,0,0,0,,
1176,0.175000002,0,0,0,0,0,0,,
1177,0.176000002,0,0,0,0,0,0,,
1178,0.177000002,0,0,0,0,0,0,,
1179,0.178000002,0,0,0,0,0,0,,
1180,0.179000002,0,0,0,0,0,0,,
1181,0.180000002,0,0,0,0,0,0,,
1182,0.181000002,0,0,0,0,0,0,,
1183,0.182000002,0,0,0,0,0,0,,
1184,0.183000002,0,0,0,0,0,0,,
1185,0.184000002,0,0,0,0,0,0,,
1186,0.185000002,0,0,0,0,0,0,,
1187,0.186000002,0,0,0,0,0,0,,
1188,0.187000002,0,0,0,0,0,0,,
1189,0.188000002,0,0,0,0,0,0,,
1190,0.189000002,0,0,0,0,0,0,,
1191,0.190000002,0,0,0,0,0,0,,
1192,0.191000002,0,0,0,0,0,0,,
1193,0.192000002,0,0,0,0,0,0,,
